ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B0778P76GS,adidas,https://www.amazon.com/adidas-Ground-Soccer-Football-Yellow/dp/B0778P76GS/ref=sr_1_127?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-127,"https://images-na.ssl-images-amazon.com/images/I/41TFHC6b0-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41r9r9TdltL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41EfH02nY8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31IiD%2BXcnzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41zQU8GtyeL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31cYMMD8O4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414A6ubJXdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男款 X 18.2 堅硬地面足球鞋,4.3,"Football Blue/Solar Yellow/Black,Solar Yellow/Black/White,Off White/White/Black","https://images-na.ssl-images-amazon.com/images/I/41TFHC6b0-L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/310Ox7hV51L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/31x-FgnNNPL._SS36_.jpg",36,"TWD 1,678.76","TWD 5,385.60","織品和合成
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 low-top」從拱門
							
						
 
							低筒剪裁搭配標誌性的 Clawcollar 造型，鎖住雙腳進入靴子，以獲得持久的穩定性和支撐力
							
						
 
							輕盈網眼鞋面提供極簡的觸感和更直接的觸感，專為加速設計
							
						
 
							仿襪結構擁抱腳部
							
						
 
							Arrowhead 前足鉚釘結合圓跟鉚釘，可在堅固的地面上快速啟動和停止。"
B012FCLLCG,Diadora,https://www.amazon.com/Diadora-Capitano-Sandal-Black-White/dp/B012FCLLCG/ref=sr_1_128?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-128,"https://images-na.ssl-images-amazon.com/images/I/41laNa1bJSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51q8jEugvQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41faxNHsVmL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41PeYUInRIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31%2Bqar5X5bL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BfpZn-G%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41q4q5K%2BPTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Diadora 男款 Capitano 草地足球鞋,4.1,"Black / Yellow,Royal / White / Silver,Black/White","https://images-na.ssl-images-amazon.com/images/I/41mMFj6Dk1L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wcTR%2BcOCL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41laNa1bJSL._SS47_.jpg",99,"TWD 1,374.64","TWD 1,456.48","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							合成材質
							
						
 
							彈性鞋底
							
						
 
							草皮鞋"
B07DCJCDF7,Nike,https://www.amazon.com/NIKE-Legend-Ground-Soccer-Cleats/dp/B07DCJCDF7/ref=sr_1_129?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-129,"https://images-na.ssl-images-amazon.com/images/I/41c3Xiv%2BFvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41snVJjLrLL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41h5GBjp7YL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41-qj9QgIuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31YSOxP16mL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/318mDGQMgKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41T1P3Wrw%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Legend 7 Elite 男款 Firm Ground 足球鞋,4.0,,,6,"TWD 4,399.88","TWD 12,438.51","皮革
							
						
 
							鞋面材質：皮革"
B00JFF78Z6,adidas,https://www.amazon.com/adidas-Wheelhouse-Mid-Baseball-Softball/dp/B00JFF78Z6/ref=sr_1_130?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-130,"https://images-na.ssl-images-amazon.com/images/I/41UNvF7C1UL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41mnJeeYsOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41jZ4tMfFcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41imQHiPkPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31bxArIuL6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/3127jkXJKPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gqsGn48lL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Wheelhouse 2 中型 BSBL 棒球男士鞋,3.6,"Black / Carbon Metallic / White,Black/White/Silver,Black","https://images-na.ssl-images-amazon.com/images/I/41UNvF7C1UL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41UNvF7C1UL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41UNvF7C1UL._SS47_.jpg",3,"TWD 1,014.53","TWD 1,145.48","磨砂革
							
						
 
							耐用的磨砂鞋面材料
							
						
 
							布料內裡
							
						
 
							鞋頭和鞋舌處有穿孔
							
						
 
							塑模 EVA 內底
							
						
 
							四分之一長的 EVA 楔形中底"
B07BW8QV6H,New,https://www.amazon.com/New-Balance-Furon-Soccer-White/dp/B07BW8QV6H/ref=sr_1_131?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-131,"https://images-na.ssl-images-amazon.com/images/I/31IVyYNN1RL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Y2UyZXv0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31zTp6y9E8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Vjxu17jfL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31zEreUdgHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31yo2hnxasL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31VQ9lKOx%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款Furon V5 足球鞋,,,,,"TWD 2,365.92","TWD 7,360.64","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							合成
							
						
 
							tbdtbdtbdtbd"
B008N44BHS,Nike,https://www.amazon.com/Nike-Unisex-Neymar-Superfly-Challenge/dp/B008N44BHS/ref=sr_1_132?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-132,"https://images-na.ssl-images-amazon.com/images/I/416XGqxgVkL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31bxg%2BH3YdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41A39gH-mJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/515cfz7-pPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ADgdlq9jL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Kids Unisex Neymar Jr. Superfly 6 Club MG Soccer,,,,,"TWD 1,835.90","TWD 2,235.30",
B07MDNSFB9,Nike,https://www.amazon.com/Phantom-Venom-Academy-Football-Black/dp/B07MDNSFB9/ref=sr_1_133?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-133,"https://images-na.ssl-images-amazon.com/images/I/41XN7uaHhsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41h5ORVd8LL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KroRE6KaL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51IEpXbDnKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yhMvEg4mL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Phantom Venom Academy TF Turf Football Shoe,,,,,"TWD 2,455.29","TWD 3,249.82","Synthetic material is durable and long-lasting.
							
						
 
							Lining in the upper has a comfortable feel.
							
						
 
							Instep ridges help create spin for precise, powerful strikes.
							
						
 
							Phylon foam cushioning is soft and lightweight, Stretchy mesh covers the lower half of the laces.
							
						
 
							Rubber sole is engineered to grip turf surfaces. Asymmetrical lacing system expands the striking zone."
B07T655QHQ,adidas,https://www.amazon.com/adidas-Predator-Soccer-Athletic-Cleats/dp/B07T655QHQ/ref=sr_1_134?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-134,"https://images-na.ssl-images-amazon.com/images/I/51wgpsCatTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41PH3yKBlsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MNiXZZc9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Vchk2De-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ga0Jdw2nL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tx0YfE0iL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GSzVYr-rL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Performance 男款足球 Predator Tango 18+TR 限量版系列鞋,5.0,,,1 位客戶評價,"TWD 2,573.80","TWD 4,582.88","合成纖維
							
						
 
							軸測量大約 Mid-Top」從拱門
							
						
 
							蕾絲
							
						
 
							adidas Primeknit 紡織鞋面；解剖學設計的鞋面模仿您的鞋跟形狀
							
						
 
							橡膠大底。 響應式增強中底
							
						
 
							產品代碼：CM7685"
B07CV272CT,Cambridge,https://www.amazon.com/Cambridge-Select-Lace-up-Cleats-Soccer/dp/B07CV272CT/ref=sr_1_135?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-135,"https://images-na.ssl-images-amazon.com/images/I/51rYR1IylsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/417TN72xrXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/418-Jhab1XL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41seIaXP9LL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/411Eh1JdeSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Cambridge Select 男性戶外繫帶足球鞋款鞋款,4.1,"Black,Blue,Green,Orange,Red","https://images-na.ssl-images-amazon.com/images/I/41Kr687KodL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51rYR1IylsL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51shiUK8BsL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51TyV-zlJkL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/5105JTMI70L._SS36_.jpg",22,"TWD 1,030.24","TWD 1,487.91","靈活： 輕盈的鞋面形狀讓您的雙腳保持平坦，移動穩定
							
						
 
							跟踪：螺纹鞋钉抓握草皮或草皮
							
						
 
							可調式：前綁帶/側綁帶
							
						
 
							進口"
B07G5RJKLX,NIKE,https://www.amazon.com/Nike-Mercurial-Superfly-Soccer-Ground/dp/B07G5RJKLX/ref=sr_1_136?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-136,"https://images-na.ssl-images-amazon.com/images/I/41D3cGoyJBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414mcyCqaDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41is-r-WtIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HCDZKXrlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41twMlnUfpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZVHeksrJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31aQlBjX%2BbL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE Mercurial Superfly VI Pro 男款 Soccer Firm Ground Cleats,,,,,"TWD 4,910.26",,"360 度結構可包覆您的雙腳，打造安全的第二層肌膚。
							
						
 
							超細紋理的高級合成鞋面，高速提供精確的觸感和控制。 ​
							
						
 
							革命性的前腳掌板提供您所需的抓地力。 ​
							
						
 
							紧致地面 (FG) 鞋钉，可用于短草场"
B07J2N7NRQ,adidas,https://www.amazon.com/adidas-Predator-Soccer-Cleats-Silver/dp/B07J2N7NRQ/ref=sr_1_137?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-137,"https://images-na.ssl-images-amazon.com/images/I/412Z9V0iWEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31TGosFIoTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51czUaFYzUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/510pXDYj4nL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51y7ZxICxqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41-6h6oBMyL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eiH9o3h6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男款 Predator 19+ 足球鞋,4.6,"Blue/Silver,Bold Blue / Silver Metallic / Active Red","https://images-na.ssl-images-amazon.com/images/I/412Z9V0iWEL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rvSFN2HSL._SS36_.jpg",3,"TWD 5,400.99","TWD 10,429.42","Primeknit 鞋面包覆腳，設計合身，有針對性的支撐，增強身體運動和運動
							
						
 
							護膚鞋面保持球在所有條件下粘在你的腳
							
						
 
							Purecut 蕾絲襪，沒有邊緣，疊層或鞋帶，讓您和球之間
							
						
 
							提高 adidas 最敏感的緩衝效果，提供令人難以置信的能量回報：您提供的能量越多，獲得越多
							
						
 
							注射成型控制框提供增強的牽引力，並有助於穩定FG音調的快速運動"
B07G1DF637,NIKE,https://www.amazon.com/NIKE-Premier-Mens-Soccer-Shoes-917803-006_8-5/dp/B07G1DF637/ref=sr_1_138?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-138,"https://images-na.ssl-images-amazon.com/images/I/41OckKsNieL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ptxtgzcXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ZE8ZN09BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31cKBaL8Z2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE Premier II FG 男款 Firm-Ground 足球鞋款,4.0,"Black,Gold,Black/Gold,Velvet Brown/White/Blue Hero,Grey / Red,Obsidian/Current Blue-black,Black/Orange Blaze/Summit White,Team Red/Metallic Silver/Team Red,Black/Black/Black,Black Summit White 018","https://images-na.ssl-images-amazon.com/images/I/41eT6L1jvGL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fgLM1BIOL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/415YUquUA4L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41psgwxWYZL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41OckKsNieL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tcWPUOzAL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41QJMUzAweL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Y56q-34iL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/415g5R%2B6%2BqL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rztffRU2L._SS47_.jpg",48,TWD 425.58,"TWD 6,545.81","皮革
							
						
 
							Fabric sole
							
						
 
							Kangaroo 皮革鞋面提供經典的緩衝觸感
							
						
 
							寬蕾絲區域提供舒適合身
							
						
 
							折疊鞋舌隱藏鞋帶頂部，打造平滑的醒目表面
							
						
 
							全長 TPU 板提供耐用性和穩定性
							
						
 
							圓錐形鉚釘提供有針對性的牽引力和順暢的騎行"
B07KN8YZN8,adidas,https://www.amazon.com/adidas-Nemeziz-Ground-Soccer-Metallic/dp/B07KN8YZN8/ref=sr_1_139?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-139,"https://images-na.ssl-images-amazon.com/images/I/41XbemOTbKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41mC1ihsLdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/412AU53uLhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/314DBLBaMiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41F47QEp7sL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41BgFkudJHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gJlW3IthL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Nemeziz 19.2 Firm Ground Cleats 男款,4.0,"Active Red/Silver Metallic/Solar Red,Black/Black/Utility Black,Shock Pink/Black/Shock Pink","https://images-na.ssl-images-amazon.com/images/I/41XbemOTbKL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/310IHuTyxnL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ul-ovqSWL._SS36_.jpg",2,"TWD 2,357.08","TWD 5,566.64","100% Synthetic | Textile
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 low-top」從拱門
							
						
 
							蕾絲封口
							
						
 
							中等合身"
B07DCGXCFC,NIKE,https://www.amazon.com/NIKE-Hypervenom-Phantom-Soccer-M11W125/dp/B07DCGXCFC/ref=sr_1_140?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-140,"https://images-na.ssl-images-amazon.com/images/I/41NdL-uTtqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41mLl9HgHNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE Hypervenom Phantom III Elite Dynamic Fit 足球鞋,,,,,"TWD 4,582.88",,"這適合您的 .
    


 確保這適合
輸入您的型號。



    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 
							男款和女款尺寸顯示的產品尺寸
							
						
 
							鞋子的包裝反映了男性和女性的尺寸
							
						
 
							Flyknit 結構鞋面整合了高透氣性、支撐性和彈性貼合的區域
							
						
 
							Flywire 纜線包覆中腳，確保橫向切割時穩定
							
						
 
							吸震區中的泡棉吸震器，可在玩耍時減少衝擊並恢復能量"
B07FKC9GR7,Nike,https://www.amazon.com/Nike-Phantom-Venom-Black-Metallic/dp/B07FKC9GR7/ref=sr_1_141?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-141,"https://images-na.ssl-images-amazon.com/images/I/41LvY8WrTML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bqAKCtOhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2Bmq8L7I3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gGKlSijEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41kWyMXZpQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Fo0KmnhbL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男款Phantom Venom Pro FG 足球鞋,,"黑色,Bright Crimson/Black,Bright Crimson/Black-bright Crimson","https://images-na.ssl-images-amazon.com/images/I/41LvY8WrTML._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41QYURLBfkL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41QYURLBfkL._SS47_.jpg",,"TWD 2,464.46","TWD 4,026.35","Imported
							
						
 
							Rubber sole
							
						
 
							利用 Nike 幻影毒鬼 Pro FG 足球板提高下一場野外遊戲的賭注。"
B07D6PB4F9,Joma,https://www.amazon.com/Joma_scarpe-Boots-Indoor-TOPW_801-Black/dp/B07D6PB4F9/ref=sr_1_142?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-142,"https://images-na.ssl-images-amazon.com/images/I/41hBkm-ZlqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41sUuEovJUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41kF0cPt7wL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41CFZYMFxkL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31FbzhCnoOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31upo7QVx9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Joma Shoe 小牛靴上衣彈性室內 TOPW_801 黑色 Calcetto 圍巾,5.0,,,1 位客戶評價,"TWD 2,781.03",,適合室內託普_801
B07RD8DBBV,Vizari,https://www.amazon.com/Vizari-Madero-Green-Soccer-Regular/dp/B07RD8DBBV/ref=sr_1_143?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569459839&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-143,"https://images-na.ssl-images-amazon.com/images/I/419t1ArWxKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31dyzS6MpZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41w5C4iDDIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Sxo9yoZJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Vizari Madero FG Green/Blue PC（聚碳酸酯）,5.0,,,1 位客戶評價,TWD 814.83,"TWD 1,230.92",
