ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B013LALLMG,adidas,https://www.amazon.com/Adizero-Afterburner-Baseball-White-Grey-Met-Carbon/dp/B013LALLMG/ref=sr_1_282?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438247&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-282,"https://images-na.ssl-images-amazon.com/images/I/51oaTquq0eL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pNcszo54L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51N1GacHqvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Adizero Afterburner 2.0 Mens Baseball Cleat,,,,,"TWD 2,291.28",,"Synthetic
							
						
 
							OrthoLite sockliner provides cushion and odor resistance.
							
						
 
							LITESTRIKE EVA midsole is lighter than conventional midsoles.
							
						
 
							Lightweight pearlized synthetic featuring a solar diamond glow graphic fading from an abrasion-resistant no-sew toe cap.
							
						
 
							Lightweight SPRINTFRAME outsole plate with PROTRAX cleat configuration and waved cleat design, maximizing dirt penetration and traction for the speed specialist.
							
						
 
							Metallic diamond mesh anchored tongue and heel construction provide breathability and comfort with an additional TPU skin in key zones for lightweight support."
B00Z9ZYGJM,ASICS,https://www.amazon.com/ASICS-Mens-CROSSVICTOR-QT-M-Black/dp/B00Z9ZYGJM/ref=sr_1_283?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438247&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-283,"https://images-na.ssl-images-amazon.com/images/I/41dbEZAOO2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MNTYoi1fL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wWYIvzLaL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41JMWtzTZ%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31gQOYnLTWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HGgPfyyHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nhub56XcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",ASICS 男款 Crossvictor QT 棒球鞋,4.8,,,8,TWD 817.45,"TWD 4,583.21","100% 合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 Mid-Top」從拱門
							
						
 
							合成皮革鞋面易於清潔
							
						
 
							10mm 腳跟梯度移位身體質量向前減少下肢的應變
							
						
 
							Solyte polymer spike plate 白色"
B00Z7MVJYW,Under,https://www.amazon.com/Under-Armour-Deception-Baseball-Cleats/dp/B00Z7MVJYW/ref=sr_1_284?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438247&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-284,"https://images-na.ssl-images-amazon.com/images/I/515o1rq9uxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41aWgORcyRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41hNkiAjY8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NlkRsXujL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41BLJ97s64L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour Deception Low DT,,"black/white,Red/White,midnight navy/white,Black/White,Red / White","https://images-na.ssl-images-amazon.com/images/I/515o1rq9uxL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51vJlQsDOvL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ecv4Nq2UL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/515o1rq9uxL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51qxzr02reL._SS47_.jpg",,"TWD 1,309.16","TWD 4,090.52",
B06WRRR8LB,adidas,https://www.amazon.com/adidas-Adizero-Afterburner-Baseball-Black/dp/B06WRRR8LB/ref=sr_1_285?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438247&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-285,"https://images-na.ssl-images-amazon.com/images/I/41Bf66NxKJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Yp-wlgEJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41x-073zkuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31JR%2B5%2BaDGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31cvkQN4aeL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41EtXvRKdXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41up84qrBvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男款 Freak X 碳中型棒球鞋,4.6,"Black/Collegiate Royal/Collegiate Royal,Black/Gold/Gold,Black/Silver Metallic/Silver Metallic","https://images-na.ssl-images-amazon.com/images/I/41Fq3KocZuL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Bf66NxKJL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41UlRhP3W7L._SS47_.jpg",5,"TWD 1,106.19","TWD 2,291.28","100% 皮革
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							超輕 SPRINTSKIN 鞋面
							
						
 
							IRONSKIN 無縫鞋頭帽在腳趾拖曳關鍵區域提供卓越的耐磨性
							
						
 
							LITESTRIKE EVA 中底比傳統中底更輕
							
						
 
							成型襪襯墊，提供最大的舒適度
							
						
 
							成型鞋跟計數器具有金屬色調，在方向變化時提供穩定性和速度"
B01N2W5QQE,adidas,https://www.amazon.com/adidas-Carbon-Baseball-Collegiate-Medium/dp/B01N2W5QQE/ref=sr_1_286?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438247&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-286,"https://images-na.ssl-images-amazon.com/images/I/41Qx3H-9HxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51gaEPT2mpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41IemlbUXxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41uaX3uD57L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41XFM1NyMoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41cuqktIzcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51s5o5aYapL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男性 Freak X 碳中號棒球鞋,,,,,,,"織品和合成
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							透氣網眼鞋面
							
						
 
							腳趾蓋無接縫 在腳趾拖曳區域提供卓越的耐磨性
							
						
 
							耐用疊層可防磨損、輕盈、彈性支撐"
B019EEQ6XW,New,https://www.amazon.com/New-Balance-PM3000V3-Baseball-Shoe-M/dp/B019EEQ6XW/ref=sr_1_287?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438247&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-287,"https://images-na.ssl-images-amazon.com/images/I/412fpixpLWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51sPy3q05EL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41erUUdYvKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41N2Akh6qkL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rJMhU4MML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NlXSp2q1L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Yx4tVcnBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 PM3000V3 棒球鞋 - M,4.4,,,54,"TWD 2,782.66",,"75% 合成纖維／25% 網眼
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							Revlite 中底
							
						
 
							腳趾保護
							
						
 
							Fantom Fit
							
						
 
							不含表層結構
							
						
 
							舒適領口"
B00MCJ2WHQ,NIKE,https://www.amazon.com/NIKE-Lunar-Vapor-Trout-Black-White/dp/B00MCJ2WHQ/ref=sr_1_288?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438247&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-288,"https://images-na.ssl-images-amazon.com/images/I/41%2Bowlz28sL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GKcu3JUYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413DPR3l7kL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nz67PKZzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51t-ChnmKXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51nlJZs6q3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE 男款月球蒸氣鱒金屬棒球扣,4.6,"Black/White,藍色,Red/Neon,university red/white/volt,white/volt/university red","https://images-na.ssl-images-amazon.com/images/I/41%2Bowlz28sL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/514eckKF-dL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dSnnYmFGL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51LtOvVRVnL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41LhG1j1FNL._SS36_.jpg",3,"TWD 1,636.53","TWD 2,880.88","合成纖維
							
						
 
							耐用合成皮革鞋面材質
							
						
 
							優質 TPU 腳趾保護，增強耐用性
							
						
 
							月球泡沫提供柔軟，反應靈敏的騎乘
							
						
 
							Pebax 速度板具有出色的牽引力和耐用性
							
						
 
							男款棒球鋼扣鞋"
B00KGCGDMQ,Mizuno,https://www.amazon.com/Mizuno-9-Spike-SWAGGER2-MID-M-Black/dp/B00KGCGDMQ/ref=sr_1_289?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-289,"https://images-na.ssl-images-amazon.com/images/I/41BMjiqCgJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41icIqtLgWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Twugqb0yL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41atJOlLNDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41SaL2u2Y6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/415frYh-4LL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/5172Y4QBLUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Mizuno 男款 9-Spike Swagger 2 棒球鞋,4.6,"Grey/Black,Grey-black","https://images-na.ssl-images-amazon.com/images/I/41BMjiqCgJL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Q%2BxmBi4lL._SS47_.jpg",18,"TWD 3,273.39","TWD 3,568.36","100% 合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							九尖頂高級外底提供卓越的牽引力和舒適度
							
						
 
							Proflex 允許前腳通過多彎曲區域
							
						
 
							全長中底，提供最大的舒適度
							
						
 
							Mizuno 性能最後開發，爲棒球提供最佳貼合和感覺
							
						
 
							加墊舌頭提供卓越舒適度"
B00JFF2DMO,adidas,https://www.amazon.com/adidas-PowerAlley-Metallic-Granite-Athletic/dp/B00JFF2DMO/ref=sr_1_290?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-290,"https://images-na.ssl-images-amazon.com/images/I/51SZoIt-LxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男式 PowerAlley 2,5.0,"black/carbon metallic/collegiate orange,Onix-carbon Met-onix,Red-carbon Met-onix,Grey,Black/Carbon Metallic/Collegiate Orange,black/carbon metallic/gold,white/carbon metallic/black","https://images-na.ssl-images-amazon.com/images/I/41nx8LU9GDL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51SZoIt-LxL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/01n5%2BBLChNL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41oi5Y05HnL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nx8LU9GDL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41b6V5KF82L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41sVXgyAhFL._SS36_.jpg",6,TWD 490.73,"TWD 2,454.96","100% leather-and-synthetic
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							棒球
							
						
 
							金屬色
							
						
 
							Ortholite
							
						
 
							越南"
B00JFCI4X4,Nike,https://www.amazon.com/Nike-Vapor-Strike-Baseball-Cleat/dp/B00JFCI4X4/ref=sr_1_291?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-291,"https://images-na.ssl-images-amazon.com/images/I/513hR86oUHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Vapor Strike 2 Baseball Cleat,3.9,,,34,"TWD 3,273.39",,"synthetic-and-leather
							
						
 
							Low-cut, synthetic leather upper for lightweight support.
							
						
 
							Toe box perforations offer excellent breathability.
							
						
 
							Mesh collar and tongue ventilate for cool comfort.
							
						
 
							TPU drag cap enhances forefoot durability.
							
						
 
							Lightweight sockliner helps cushion the foot."
B008EMKQJQ,Mizuno,https://www.amazon.com/Mizuno-9-Spike-Advanced-Classic-Baseball/dp/B008EMKQJQ/ref=sr_1_292?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-292,"https://images-na.ssl-images-amazon.com/images/I/41Y2lCgVAzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41vT-cAogfL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ALzul0YbL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tlvEdsWML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31EttLTBZzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41OlsTQvO0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nuY7jaDfL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Mizuno 男士 9-Spike Advanced Classic 7 棒球鞋釘,4.3,"Black/White,Black/Red,Black/Royal,Grey/White,Navy/White","https://images-na.ssl-images-amazon.com/images/I/41Y2lCgVAzL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nZNpHqOUL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41M1SY73GHL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41VHYaIUM4L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41B5HrP7fCL._SS47_.jpg",66,TWD 818.43,"TWD 2,946.02","皮革
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							Wave Technology 中底提供緩衝和穩定性
							
						
 
							9 尖端先進平台
							
						
 
							前方 Flex 反應，Pro Flex 多區彈性點"
B0781SZ5FQ,Under,https://www.amazon.com/Under-Armour-Mens-Harper-Black/dp/B0781SZ5FQ/ref=sr_1_293?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-293,"https://images-na.ssl-images-amazon.com/images/I/41gUXZAx7QL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/418kyujU-dL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HoiFxlSkL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男款 Harper 3 低筒金屬棒球鞋,,"White (101)/White,Black/Black","https://images-na.ssl-images-amazon.com/images/I/31vn4FMja1L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gUXZAx7QL._SS36_.jpg",,"TWD 3,319.23","TWD 4,008.67","合成纖維和紡織品
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							Under Armour 的使命是透過激情、設計與不斷創新，讓所有運動員都更出色
							
						
 
							從哪裡開始？ 一切始於打造卓越 T 恤的構想
							
						
 
							Under Armour 的男性、女性和青少年款式很複雜，但收穫的優點很簡單：炎熱時穿戴 HeatGear，寒冷時穿戴 ColdGear，以及極端之間的所有季節裝備"
B06XXSGK72,adidas,https://www.amazon.com/adidas-Adizero-Afterburner-Cleat-Baseball/dp/B06XXSGK72/ref=sr_1_294?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-294,"https://images-na.ssl-images-amazon.com/images/I/31r744TdYlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414epwvBsVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Adizero Afterburner 3 E Cleat - 男款棒球,,,,,"TWD 3,273.39",,"合成纖維
							
						
 
							輕量合成鞋面，防磨損無縫腳趾帽
							
						
 
							金屬金剛石網眼固定舌頭和鞋跟結構提供透氣性和舒適性；關鍵區域的額外 TPU 皮膚提供輕量支撐
							
						
 
							根據二甲氧基[3-(三甲基氧基)丙基]氯化銨，OrthoLite鞋墊提供透氣的進入緩衝處理，以限制氣味的發展。
							
						
 
							LITESTRIKE EVA 中底比傳統中底輕；電鍍鉻板
							
						
 
							輕量級SPRINTFRAME 大底板，採用 PROTRAX 清潔配置和波紋設計，最大限度地提高速度專家的污垢滲透和牽引力"
B06XSF344T,New,https://www.amazon.com/New-Balance-Mens-COMPTR1-White/dp/B06XSF344T/ref=sr_1_295?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-295,"https://images-na.ssl-images-amazon.com/images/I/41JtLaiEIxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Legg8I0YL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 Comptr1,,,,,"TWD 4,548.84","TWD 6,334.98","100% 合成纖維
							
						
 
							低剪裁
							
						
 
							TPU 模製扣
							
						
 
							適合訂製的靴子結構"
B06XBCQZFC,New,https://www.amazon.com/New-Balance-L3000OA3-Oakland-L3000v3/dp/B06XBCQZFC/ref=sr_1_296?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-296,"https://images-na.ssl-images-amazon.com/images/I/41cHjaqGPwL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 3000v3 低切割金屬面孔 - 男款棒球,,,,,"TWD 2,455.29",,"合成纖維
							
						
 
							創新的 REVlite 中底提供卓越的響應能力和耐用性，比其他具有類似性能的泡沫輕 30%
							
						
 
							FantomFit 是一款骨架設計的鞋面，提供超輕支撐和貼合。 它是通過將兩個極薄的材料與無縫工藝融合而成的。
							
						
 
							腳趾保護橡膠化合物提供加固和保護
							
						
 
							MLB 經過驗證的 8 個金屬尖峯大底板
							
						
 
							無碎屑結構可消除浪費，保留原材料，並提供環保的製造解決方案"
B06WRLQF9N,adidas,https://www.amazon.com/adidas-Freak-Carbon-Baseball-Collegiate/dp/B06WRLQF9N/ref=sr_1_297?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569438571&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-297,"https://images-na.ssl-images-amazon.com/images/I/411%2BspsdnDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51wl4ETgmdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MxLyx7eTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41cuCmBQFIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41I35CsKc3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZzNmfGW0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51HefbgROqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男性 Freak X 碳中號棒球鞋,4.7,"Ftwr White, Silver Met., Dark Green,White, Silver Met., Light Grey,Core Black, Silver Met., Ftwr White,Onix, Silver Met, Light Grey,Collegiate Royal, Silver Met., Ftwr White,Black/White/Metallic/Silver,Power Red, Silver Met., Ftwr White,Core Black, Silver Met., Collegiate Gold,Maroon, Silver Met., Ftwr White,Black/White/Collegiate Gold,Core Black, Silver Met., Collegiate Orange,Black/White/Collegiate Orange,Collegiate Royal/White/Silver Metallic,White, Silver Met, Light Grey,Collegiate Navy/White/Silver Metallic,Collegiate Royal, Silver Met, Ftwr White","https://images-na.ssl-images-amazon.com/images/I/51jGtmIvPxL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/417ECINS92L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51NF90eLVkL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/515w72TRcnL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/519cmxTftEL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pNsh9TMUL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51qHqCXksEL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51cZsvgtorL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51DpUcLopRL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/411%2BspsdnDL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51rkXzSd1pL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41jjLe71toL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51lCpLOzF5L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/417ECINS92L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/4185NxlxFhL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/519cmxTftEL._SS47_.jpg",56,"TWD 1,309.49","TWD 3,175.51","皮革
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							優質磨砂鞋面，鑽石穿孔與亮面棒球縫線圖案
							
						
 
							IRONSKIN 鞋頭覆蓋增加耐磨性
							
						
 
							舒適的織布內襯
							
						
 
							LITESTRIKE EVA 中底比傳統中底更輕盈
							
						
 
							內部柄提供足中支撐和扭轉剛度"
